ID,Count
1,5
2,33
3,26
4,31
5,23
6,19
7,18
8,5
9,5
10,29
11,22
12,10
13,13
14,25
15,33
16,13
17,11
18,7
19,18
20,28
21,7
22,32
23,23
24,18
25,20
26,13
27,24
28,21
29,10
30,3
31,18
32,39
33,5
34,21
35,22
36,21
37,16
38,13
39,31
40,19
41,29
42,11
43,32
44,10
45,7
46,29
47,26
48,25
49,14
50,3
51,14
52,18
53,22
54,14
55,19
56,40
57,26
58,25
59,5
60,21
61,21
62,17
63,16
64,23
65,25
66,15
67,22
68,18
69,26
70,31
71,10
72,12
73,20
74,25
75,5
76,27
77,16
78,31
79,12
80,28
81,12
82,15
83,17
84,12
85,30
86,19
87,22
88,21
89,7
90,2
91,18
92,23
93,30
94,19
95,30
96,27
97,28
98,30
99,25
100,9
101,7
102,24
103,17
104,37
105,23
106,19
107,29
108,23
109,48
110,24
111,23
112,12
113,39
114,24
115,26
116,49
117,24
118,30
119,20
120,13
121,19
122,14
123,17
124,31
125,12
126,14
127,30
128,13
129,10
130,16
131,28
132,16
133,16
134,29
135,17
136,26
137,27
138,5
139,4
140,5
141,13
142,22
143,19
144,7
145,10
146,15
147,28
148,25
149,23
150,18
151,9
152,24
153,17
154,12
155,16
156,18
157,19
158,21
159,10
160,22
161,25
162,18
163,21
164,20
165,16
166,9
167,8
168,7
169,18
170,12
171,8
172,15
173,15
174,15
175,15
176,19
177,16
178,25
179,10
180,10
181,21
182,16
183,33
184,28
185,8
186,16
187,19
188,10
189,19
190,21
191,33
192,11
193,32
194,16
195,35
196,39
197,51
198,52
199,10
200,18
201,8
202,30
203,21
204,15
205,23
206,10
207,26
208,26
209,20
210,23
211,20
212,18
213,28
214,31
215,32
216,22
217,12
218,31
219,12
220,30
221,37
222,21
223,32
224,13
225,7
226,33
227,23
228,25
229,20
230,11
231,16
232,36
233,4
234,26
235,18
236,10
237,7
238,24
239,6
240,28
241,55
242,4
243,10
244,18
245,11
246,13
247,43
248,26
249,26
250,28
251,27
252,25
253,23
254,15
255,31
256,27
257,25
258,34
259,18
260,13
261,11
262,12
263,25
264,14
265,22
266,23
267,44
268,11
269,32
270,42
271,19
272,30
273,6
274,32
275,28
276,25
277,14
278,29
279,17
280,16
281,10
282,36
283,27
284,20
285,21
286,11
287,19
288,16
289,9
290,18
291,35
292,39
293,23
294,13
295,26
296,27
297,20
298,26
299,18
300,17
301,18
302,15
303,31
304,26
305,7
306,7
307,17
308,18
309,14
310,16
311,4
312,3
313,18
314,11
315,18
316,38
317,24
318,10
319,50
320,18
321,15
322,21
323,9
324,25
325,5
326,7
327,13
328,19
329,10
330,24
331,18
332,32
333,7
334,16
335,23
336,6
337,20
338,14
339,13
340,23
341,10
342,10
343,8
344,14
345,19
346,27
347,29
348,46
349,17
350,35
351,26
352,21
353,27
354,23
355,24
356,32
357,12
358,14
359,29
360,24
361,33
362,24
363,25
364,31
365,22
366,19
367,20
368,34
369,17
370,33
371,21
372,18
373,16
374,20
375,31
376,21
377,25
378,11
379,15
380,22
381,17
382,22
383,23
384,28
385,41
386,27
387,22
388,6
389,31
390,17
391,24
392,16
393,29
394,15
395,18
396,26
397,22
398,27
399,21
400,25
401,32
402,21
403,33
404,12
405,17
406,17
407,21
408,34
409,14
410,24
411,13
412,16
413,7
414,13
415,23
416,13
417,36
418,31
419,35
420,17
421,19
422,24
423,22
424,17
425,14
426,12
427,21
428,12
429,15
430,27
431,37
432,8
433,14
434,14
435,22
436,19
437,23
438,24
439,21
440,19
441,36
442,26
443,14
444,19
445,7
446,6
447,17
448,21
449,32
450,23
451,18
452,12
453,5
454,7
455,13
456,39
457,11
458,16
459,19
460,18
461,19
462,16
463,25
464,14
465,22
466,17
467,6
468,13
469,22
470,22
471,20
472,20
473,9
474,22
475,20
476,19
477,29
478,31
479,47
480,21
481,10
482,15
483,18
484,4
485,32
486,15
487,9
488,14
489,33
490,25
491,21
492,16
493,7
494,21
495,11
496,18
497,13
498,15
499,7
500,16
501,4
502,19
503,8
504,26
505,15
506,11
507,15
508,30
509,14
510,17
511,24
512,16
513,12
514,27
515,14
516,15
517,5
518,28
519,11
520,18
521,13
522,21
523,34
524,35
525,49
526,19
527,25
528,32
529,36
530,9
531,23
532,12
533,19
534,20
535,31
536,25
537,19
538,33
539,24
540,14
541,19
542,22
543,19
544,35
545,23
546,17
547,22
548,26
549,17
550,34
551,38
552,41
553,23
554,30
555,16
556,16
557,18
558,17
559,7
560,28
561,25
562,9
563,27
564,43
565,42
566,19
567,16
568,12
569,12
570,12
571,9
572,17
573,14
574,28
575,29
576,20
577,32
578,10
579,11
580,36
581,14
582,26
583,23
584,16
585,18
586,29
587,23
588,19
589,38
590,11
591,36
592,17
593,13
594,31
595,24
596,8
597,22
598,28
599,20
600,30
601,40
602,14
603,22
604,14
605,20
606,16
607,17
608,35
609,1
610,28
611,24
612,15
613,23
614,16
615,18
616,17
617,13
618,18
619,33
620,22
621,27
622,28
623,30
624,23
625,35
626,8
627,36
628,15
629,29
630,22
631,17
632,27
633,30
634,32
635,34
636,7
637,18
638,19
639,35
640,10
641,24
642,18
643,25
644,1
645,2
646,28
647,15
648,1
649,18
650,15
651,2
652,31
653,18
654,36
655,2
656,17
657,29
658,12
659,17
660,25
661,31
662,10
663,29
664,16
665,20
666,18
667,28
668,10
669,24
670,17
671,29
672,33
673,15
674,19
675,24
676,20
677,17
678,22
679,15
680,29
681,21
682,12
683,19
684,21
685,23
686,25
687,19
688,28
689,22
690,24
691,32
692,49
693,21
694,23
695,19
696,35
697,6
698,32
699,18
700,29
701,28
702,38
703,28
704,12
705,16
706,20
707,16
708,12
709,21
710,11
711,11
712,36
713,23
714,26
715,31
716,16
717,35
718,22
719,39
720,32
721,29
722,15
723,16
724,38
725,24
726,30
727,43
728,26
729,27
730,21
731,24
732,19
733,28
734,30
735,21
736,35
737,35
738,36
739,24
740,21
741,14
742,28
743,21
744,29
745,23
746,14
747,14
748,32
749,41
750,16
751,29
752,25
753,11
754,15
755,30
756,27
757,10
758,20
759,9
760,6
761,40
762,26
763,27
764,14
765,31
766,14
767,21
768,20
769,29
770,26
771,10
772,28
773,30
774,20
775,11
