ID,Count
1,4
2,35
3,23
4,34
5,23
6,16
7,25
8,4
9,4
10,29
11,24
12,13
13,16
14,24
15,35
16,12
17,10
18,6
19,19
20,28
21,7
22,33
23,22
24,18
25,19
26,11
27,23
28,21
29,9
30,2
31,19
32,34
33,5
34,22
35,22
36,18
37,14
38,12
39,29
40,17
41,30
42,12
43,30
44,10
45,9
46,32
47,24
48,26
49,14
50,5
51,11
52,18
53,20
54,12
55,22
56,41
57,26
58,23
59,5
60,19
61,20
62,15
63,19
64,20
65,28
66,14
67,23
68,20
69,27
70,30
71,11
72,10
73,20
74,25
75,3
76,23
77,15
78,25
79,12
80,24
81,11
82,15
83,20
84,12
85,35
86,17
87,23
88,19
89,5
90,1
91,18
92,22
93,30
94,18
95,31
96,23
97,29
98,29
99,28
100,7
101,5
102,19
103,15
104,38
105,25
106,17
107,27
108,19
109,47
110,23
111,28
112,11
113,41
114,22
115,21
116,45
117,25
118,28
119,19
120,10
121,18
122,17
123,11
124,31
125,14
126,14
127,27
128,12
129,9
130,19
131,26
132,15
133,18
134,30
135,17
136,24
137,26
138,6
139,3
140,3
141,11
142,25
143,18
144,6
145,10
146,14
147,29
148,26
149,22
150,20
151,7
152,23
153,17
154,14
155,14
156,17
157,18
158,20
159,10
160,24
161,28
162,16
163,19
164,20
165,14
166,10
167,7
168,7
169,17
170,11
171,7
172,17
173,14
174,14
175,20
176,18
177,16
178,22
179,7
180,9
181,20
182,19
183,33
184,27
185,6
186,17
187,21
188,10
189,18
190,20
191,34
192,12
193,31
194,14
195,35
196,41
197,56
198,51
199,8
200,20
201,5
202,32
203,23
204,12
205,27
206,10
207,23
208,26
209,21
210,20
211,19
212,19
213,26
214,30
215,34
216,23
217,11
218,30
219,10
220,27
221,38
222,19
223,31
224,12
225,9
226,35
227,25
228,25
229,21
230,10
231,16
232,36
233,3
234,26
235,15
236,8
237,6
238,24
239,5
240,28
241,49
242,3
243,8
244,17
245,12
246,10
247,38
248,26
249,21
250,27
251,23
252,23
253,24
254,15
255,29
256,32
257,24
258,30
259,14
260,12
261,10
262,9
263,26
264,12
265,20
266,23
267,46
268,12
269,34
270,42
271,16
272,29
273,6
274,31
275,25
276,22
277,15
278,28
279,14
280,16
281,10
282,36
283,26
284,20
285,20
286,10
287,18
288,19
289,7
290,19
291,36
292,39
293,27
294,15
295,25
296,28
297,18
298,22
299,19
300,15
301,18
302,15
303,32
304,29
305,5
306,6
307,15
308,16
309,20
310,18
311,3
312,2
313,18
314,9
315,16
316,37
317,29
318,13
319,44
320,19
321,14
322,21
323,14
324,22
325,4
326,7
327,16
328,18
329,17
330,19
331,18
332,36
333,6
334,20
335,21
336,5
337,23
338,15
339,14
340,25
341,8
342,9
343,7
344,15
345,20
346,25
347,30
348,48
349,17
350,38
351,27
352,24
353,31
354,25
355,26
356,35
357,11
358,14
359,25
360,25
361,30
362,24
363,20
364,28
365,21
366,17
367,19
368,34
369,17
370,31
371,18
372,17
373,17
374,16
375,28
376,21
377,23
378,11
379,13
380,19
381,13
382,17
383,21
384,25
385,41
386,25
387,20
388,5
389,32
390,20
391,24
392,18
393,27
394,15
395,18
396,28
397,19
398,30
399,24
400,25
401,32
402,21
403,31
404,11
405,21
406,17
407,22
408,32
409,12
410,30
411,11
412,14
413,8
414,15
415,25
416,16
417,43
418,33
419,37
420,22
421,18
422,31
423,21
424,17
425,16
426,14
427,22
428,13
429,16
430,29
431,36
432,6
433,18
434,11
435,25
436,19
437,24
438,27
439,21
440,18
441,37
442,24
443,13
444,17
445,5
446,6
447,16
448,22
449,33
450,25
451,16
452,14
453,5
454,8
455,11
456,44
457,9
458,13
459,19
460,17
461,20
462,20
463,25
464,14
465,28
466,15
467,6
468,12
469,20
470,20
471,19
472,19
473,8
474,21
475,20
476,18
477,30
478,26
479,53
480,18
481,7
482,11
483,19
484,4
485,29
486,13
487,10
488,11
489,31
490,27
491,23
492,14
493,7
494,24
495,10
496,18
497,11
498,14
499,7
500,14
501,3
502,17
503,5
504,29
505,21
506,8
507,14
508,26
509,11
510,16
511,25
512,14
513,19
514,28
515,13
516,14
517,4
518,26
519,8
520,15
521,15
522,21
523,35
524,41
525,47
526,18
527,23
528,31
529,38
530,11
531,20
532,15
533,14
534,19
535,32
536,26
537,18
538,34
539,26
540,13
541,19
542,21
543,17
544,37
545,26
546,18
547,25
548,25
549,14
550,31
551,36
552,43
553,23
554,32
555,16
556,13
557,16
558,15
559,4
560,37
561,33
562,8
563,28
564,43
565,38
566,18
567,16
568,11
569,13
570,12
571,11
572,18
573,15
574,30
575,29
576,20
577,33
578,7
579,10
580,36
581,15
582,25
583,21
584,15
585,15
586,31
587,22
588,18
589,35
590,12
591,51
592,15
593,12
594,32
595,19
596,7
597,20
598,27
599,21
600,28
601,35
602,10
603,23
604,14
605,22
606,19
607,13
608,37
609,0
610,25
611,22
612,15
613,24
614,17
615,19
616,19
617,13
618,22
619,34
620,22
621,31
622,21
623,30
624,26
625,36
626,8
627,43
628,13
629,29
630,23
631,23
632,29
633,31
634,34
635,31
636,7
637,19
638,22
639,44
640,12
641,24
642,15
643,23
644,1
645,1
646,25
647,16
648,0
649,17
650,15
651,2
652,29
653,17
654,36
655,3
656,18
657,28
658,10
659,18
660,25
661,28
662,9
663,28
664,14
665,20
666,19
667,25
668,9
669,24
670,15
671,32
672,31
673,13
674,17
675,24
676,20
677,17
678,21
679,15
680,28
681,20
682,10
683,19
684,22
685,22
686,27
687,16
688,28
689,23
690,26
691,25
692,44
693,18
694,24
695,18
696,32
697,3
